,pcsp,unif_posterior,unif_lb,unif_ub,unif_samples,exp_posterior,exp_lb,exp_ub,exp_samples,gp,dataset
1261,0000011110000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.004405947587358879,0.00098965306,0.010122782499999997,56707.0,,,,,0.00345396,ds8.bench.estimation
1262,0000111110000000000000000000000000000000000000000000000000000000|0001000000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.0044683374209345955,0.00102651855,0.010244168999999982,50899.0,,,,,0.0032403,ds8.bench.estimation
1263,1110000001111100000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.02161794016666667,0.01002660325,0.032590930000000004,36.0,,,,,0.018768,ds8.bench.estimation
1264,0001010000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.019696465916796788,0.009322142299999999,0.0337492555,40347.0,,,,,0.017823,ds8.bench.estimation
1265,0001000000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.021225689368034376,0.010635809750000001,0.03526193124999999,187564.0,,,,,0.0189731,ds8.bench.estimation
1266,0001010001000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.015305027500000002,0.01005689275,0.0202267155,4.0,,,,,0.0209029,ds8.bench.estimation
1267,1110000000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.022530504098591555,0.0122981475,0.033045809999999995,71.0,,,,,0.0208989,ds8.bench.estimation
1268,1111010001000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.017153965527131783,0.00729879905,0.0310298945,1419.0,,,,,0.0188308,ds8.bench.estimation
1269,1110000001000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.019120992633587786,0.0089407616,0.03155362874999999,262.0,,,,,0.0202604,ds8.bench.estimation
1270,1111010001111100000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.015967164589015925,0.006811750125,0.028816028749999997,4898.0,,,,,0.0126871,ds8.bench.estimation
1271,1111010001111000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.017594722278350516,0.007114402200000001,0.032603771999999996,97.0,,,,,0.013301,ds8.bench.estimation
1272,0001001110000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.021297990780969236,0.010736295,0.035487145,29941.0,,,,,0.0198449,ds8.bench.estimation
1273,0001011110000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.02042632228929247,0.00996815485,0.03433989975,200980.0,,,,,0.0180316,ds8.bench.estimation
1274,1110000001111000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.02080002,0.02080002,0.02080002,1.0,,,,,0.0195067,ds8.bench.estimation
1275,0001011111000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.023983697777777774,0.012912006,0.03358166999999998,27.0,,,,,0.0215049,ds8.bench.estimation
1276,1111011110000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.020685155,0.01409021225,0.02728009775,2.0,,,,,0.0216514,ds8.bench.estimation
1277,1111011111000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.0207322284375,0.010304574875000002,0.035197855750000014,160.0,,,,,0.0194484,ds8.bench.estimation
1278,0110000000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.0194976,0.0194976,0.0194976,1.0,,,,,0.0196841,ds8.bench.estimation
1279,1111011111111100000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.009656144,0.009656144,0.009656144,1.0,,,,,0.0126964,ds8.bench.estimation
1280,1111010000111100000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.02828937,0.0231065675,0.0332146055,4.0,,,,,0.0164863,ds8.bench.estimation
1281,0000000000111100000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.007420226,0.007420226,0.007420226,1.0,,,,,0.0153278,ds8.bench.estimation
1282,0000010000000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.02079356295264467,0.010277330000000001,0.034737125,156371.0,0.0031321472286525666,0.00039855304,0.008299729799999999,187705.0,0.0187627,ds8.bench.estimation
1283,0000000001000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.022173880710982658,0.01069831875,0.03572545875,346.0,,,,,0.0181296,ds8.bench.estimation
1284,0000001110000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.019323170833974574,0.00922002845,0.032950715499999984,276030.0,,,,,0.016964,ds8.bench.estimation
1285,0000011110000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.022013029014634148,0.010924545,0.036987259499999994,1435.0,,,,,0.0210454,ds8.bench.estimation
1286,0000001111000000000000000000000000000000000000000000000000000000|0000100000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.025551499999999998,0.020420303,0.030682697,2.0,0.004357079084262258,0.0009752463,0.01002521399999999,56273.0,0.0199379,ds8.bench.estimation
1287,0001000000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.006307242418271707,0.00196829835,0.013022677500000001,130059.0,0.0209254644929972,0.0102057838,0.034221737999999995,357.0,0.00479303,ds8.bench.estimation
1288,0000100000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.004826031726410524,0.00105906375,0.011093915,156371.0,0.020809009122463442,0.010383908,0.034645072,187705.0,0.00360806,ds8.bench.estimation
1289,0001100000000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.00596866116320618,0.0018237243000000002,0.0124259775,91779.0,,,,,0.00461526,ds8.bench.estimation
1290,0001101110000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.006049315905512844,0.001948158375,0.01244866875,320506.0,,,,,0.00487449,ds8.bench.estimation
1291,0001001110000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.0061700629533019144,0.00187881885,0.012838240999999995,86147.0,,,,,0.0050901,ds8.bench.estimation
1292,0000101110000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.005478909839262209,0.0013167750499999999,0.012030207499999997,17322.0,,,,,0.00503808,ds8.bench.estimation
1293,0000001110000000000000000000000000000000000000000000000000000000|0000010000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.005975017167545187,0.0017431615,0.012573234999999999,97816.0,,,,,0.00482972,ds8.bench.estimation
1294,0000000110000000000000000000000000000000000000000000000000000000|0000001000000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.010985134754763981,0.00281501045,0.023454415000000003,900000.0,,,,,0.00832951,ds8.bench.estimation
1295,0000000010000000000000000000000000000000000000000000000000000000|0000000100000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.001937673893952954,4.849416425e-05,0.007131638775000005,900000.0,,,,,9.58551e-07,ds8.bench.estimation
1296,0000000100000000000000000000000000000000000000000000000000000000|0000000010000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.0055907913684625846,0.0011109174,0.013545383500000003,900000.0,,,,,0.00377347,ds8.bench.estimation
1297,1110000000000000000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.016615484345573337,0.00862627,0.02710276,131781.0,,,,,0.0147772,ds8.bench.estimation
1298,1110000000111100000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.01664674865555826,0.008619954749999999,0.02648882,4111.0,,,,,0.0151983,ds8.bench.estimation
1299,0001010000000000000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.018799687307692305,0.0090800685,0.0347887925,26.0,,,,,0.0171391,ds8.bench.estimation
1300,0000100000000000000000000000000000000000000000000000000000000000|0000000001000000000000000000000000000000000000000000000000000000|0000000000000000000000000000000000000000000000000000000000000000,0.01647620848554913,0.00920928625,0.02712555125,346.0,,,,,0.0161914,ds8.bench.estimation
